id,status,evidence_grade,formal_award,canonical_statement,canonical_scope,surviving_premises_json,evidence_refs_json,source_occurrence_count
E993-GRAPH-CLIQUE-PARTITION-NORMALIZED-COMPARISON,VERIFIED,proved_informal_adjudicated_no_formal_award,False,"Let H be a spanning disjoint union of nonempty cliques of sizes w_1,...,w_d in a finite simple graph G, with E(H) subset E(G), and P=prod_i(1+w_i*z). Then for every natural 0<=k<d, P_k*i_(k+1)(G)<=P_(k+1)*i_k(G).","Actual ordinary finite graphs on the same vertex set; clique partition and edge containment explicit; P_k>0 on0..d, both graph counts vanish past d.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",3
E993-G1-MATCHING-COMPARATOR-SUFFICIENT,CONDITIONAL,proved_informal_implication_with_surviving_premises_no_formal_award,False,"For every finite ordinary graph U, every natural r>=0 and every actual matching of size m in U, writing n=|U| and P=(1+2z)^m*(1+z)^(n-2m), P_(r+1)<=P_r implies Delta_r(U)<=0. Apply r=p-2 to the exact ordinary G1 guards.",Conditional application of C2-P10; actual matching and nonpositive comparator step are both explicit. Past comparator degree counts vanish.,"[""A matching of size m is actually present in U."", ""For P=(1+2z)^m*(1+z)^(n-2m), P_(r+1)<=P_r at the tested rank."", ""This certifies a graph sign only when the numerical comparator condition holds; full G1 guards do not imply that condition.""]","[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-ORDINARY-G1-IMPLIES-FOREST,OPEN,open_unresolved_no_formal_award,False,"If unrestricted ordinary G1 holds, then every ordinary finite forest is weakly unimodal.",Open converse direction to the registered FOREST=>G1 implication; does not assert either conjecture.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",3
E993-TREE-SQUARE-LOGCONCAVE,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,Every ordinary finite tree T has a log-concave square I(T)^2.,"Fixed exponent2, arbitrary tree base; distinct from fixed K26 powers.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",2
E993-G1-IDENTICAL-TWO-CORE-IMPLIES-LC,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,Every exact ordinary G1 tuple whose residual consists of two identical nonLC tree components has an LC residual product.,"Restricted actual full-guard population, two identical occurrences; separate from generic all-tree square property.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-TREE-POWER3-LOGCONCAVE,REFUTED,controller_checked_exact_finite_evidence_relocated_replay_no_formal_award,False,Every finite ordinary tree T has an adjacent log-concave kth power I(T)^k for the fixed exponent k=3.,"Exactly exponent 3; base tree order is the witness parameter, not the order of its disjoint-union power.",[],[],0
E993-TREE-POWER5-LOGCONCAVE,REFUTED,controller_checked_exact_finite_evidence_relocated_replay_no_formal_award,False,Every finite ordinary tree T has an adjacent log-concave kth power I(T)^k for the fixed exponent k=5.,"Exactly exponent 5; base tree order is the witness parameter, not the order of its disjoint-union power.",[],[],0
E993-TREE-POWER8-LOGCONCAVE,REFUTED,controller_checked_exact_finite_evidence_relocated_replay_no_formal_award,False,Every finite ordinary tree T has an adjacent log-concave kth power I(T)^k for the fixed exponent k=8.,"Exactly exponent 8; base tree order is the witness parameter, not the order of its disjoint-union power.",[],[],0
E993-LC-SPANNING-FOREST-NORMALIZED-COMPARISON,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,"For all ordinary forests H,G on the same vertices with E(H) subset E(G) and I(H) LC, I(H)_k*i_(k+1)(G)<=I(H)_(k+1)*i_k(G) at each supported rank.",Relaxation from a clique union/normal independent-set poset to merely LC spanning forest.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",5
E993-G1-MAXMATCHING-COMPARATOR-NONPOSITIVE,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,"For every exact ordinary G1 tuple, the maximum-matching comparator P=(1+2z)^m*(1+z)^(|U|-2m) satisfies P_(r+1)<=P_r at r=p-2.","Applicability of the specific sufficient comparator step, not validity of normalized comparison.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",4
E993-G1-UNRESTRICTED-CONNECTED-GRAPH-EXTENSION,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,Every connected finite simple graph with a leaf/support handle satisfying all numerical G1 guards has nonpositive target difference when the acyclic-tree condition is removed.,Exact extension of G1 to connected cyclic ambient graphs at arbitrary wide residual size; not the n=2r+2 theorem.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",2
E993-G1-VARYING-POWER-FAMILY-EMBEDDING,OPEN,open_unresolved_no_formal_award,False,"For every positive integer k there exists an exact ordinary G1 tuple whose residual U is isomorphic to the disjoint union of k copies of B_(k+6), where B_a has a center joined to three hubs each carrying a pendant two-edge arms.","Existence of all original handle and numerical guards with p=x(T)+1; no target-sign conclusion asserted and no prescribed ambient order or fixed wrapper assumed. Finite k1,2,3,5,8 examples alone do not prove this quantifier.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-G1-UNIFORM-POSITIVE-RELATIVE-GAP,REFUTED,adjudicated_quantified_family_refutation_no_formal_award,False,There exists a real epsilon>0 such that every exact ordinary G1 tuple with r=p-2 and i_r(U)>0 satisfies Delta_r(U)<=-epsilon*i_r(U).,"A single epsilon for the entire original ordinary G1 domain. The proposed all-odd broom arbitrarily-small negative gap would refute it, but that universal family proof has not been independently admitted.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-TREE-UNIFORM-LC-POWER,REFUTED,adjudicated_quantified_family_refutation_no_formal_award,False,There exists a positive integer k such that I(T)^k is adjacent log-concave for every finite ordinary tree T.,A graph-independent exponent. This is distinct from fixed-base eventual smoothing and from the finite already-refuted individual exponent claims. The all-k varying-base obstruction remains a proposal.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-GRAPH-SECOND-WIDE-CROSSING-SIGN,VERIFIED,proved_informal_adjudicated_no_formal_award,False,"For every finite simple graph G and natural r>=1, |V(G)|=2r+3 and x(G)<r imply Delta_r(G)<=0.",All finite ordinary simple graphs in exactly the second wide cardinality band; x is first strict descent. Its ordinary G1 specialization is an application. No RTree transport.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-GRAPH-D3-COVER-THRESHOLD-SHARPNESS,VERIFIED,proved_informal_adjudicated_no_formal_award,False,"For every natural r>=1 there exists a finite simple graph on 2r+3 vertices with vertex-cover number 3 and Delta_r>0: K2 disjoint union K3 for r=1, and 3K2 disjoint union (2r-3)K1 for r>=2. For r>=2, Delta_r=12*binom(2r-3,r-2)/(r*(r+1)).",An explicit all-rank witness family showing the cover-only threshold cannot be lowered to 3. Forest witnesses when r>=2. Not a crossing-guard or G1 counterexample.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-GRAPH-D3-BARE-COVER3-SIGN,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,"Every finite simple graph G with |V(G)|=2r+3, natural r>=1 and vertex-cover number at least 3 has Delta_r(G)<=0.",Bare cover-number-only sign guarantee; no first-descent premise.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-FOREST-D3-BARE-MATCHING3-SIGN,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,"Every finite ordinary forest F with |V(F)|=2r+3, natural r>=1 and matching number at least 3 has Delta_r(F)<=0.",Bare matching-number-only sign guarantee on forests; no first-descent premise.,[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-F1-TARGET-RANK-LC-WITNESS,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,C2F1-01 is a full-guard order-680 ordinary tree strictly beyond the equality slice whose residual LC margin is negative at r=p-2 while Delta_r(U)<0.,"One explicit connected B508 residual, left-center root, 168 bare g-leaves, p=250, r=248.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-F1-STRUCTURED-FINITE-SEARCH,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"Of 17,334 recorded deterministic wrappers, 6,190 satisfy all G1 guards with |U|>2p-2; none has positive or zero target, and the ten residual templates do not recover.","Fourteen component types, ten templates, 54 root patterns, h=0 through 320.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-C2-F1-488-VERTEX-ALIGN-CHECK,VERIFIED,exact_finite_computation_adjudicated_no_formal_award,False,"For C2F1-02, the recorded normalized Delta_160 is about -0.0187033 and every residual vertex has b(a)<=160, with b in {159,160}.","Four disjoint K(17,19,23) copies; all 488 vertices through ten exact orbit types.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-G1-GUARDS-IMPLY-TARGET-RANK-LC,REFUTED,exact_counterevidence_adjudicated_no_formal_award,False,Every exact ordinary G1 tuple has i_r(U)^2>=i_(r-1)(U)*i_(r+1)(U) at r=p-2.,"Only the target LC coordinate, weaker than global residual LC. Negative target is compatible with failure of this premise.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}]",1
E993-ORDINARY-G1-FIRST-WIDE-SLICE,VERIFIED,formally_verified,True,Every exact ordinary G1 tuple with residual order |U|=2p-2 satisfies Delta_(p-2)(U)<=0.,"Ordinary finite-tree G1 with every original guard retained, original neighborhoods, p=x(T)+1, and equality |U|=2p-2. The proof gives p>=3 and reconciles natural p-2 with integer target rank. No claim for larger residuals or governed RTree.",[],"[{""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/CLAIMS.json"", ""sha256"": ""781fbbf9c14f59a2eaf4d30ed7717a51a8ca1d663fc722d25c19b27d34028a12""}, {""path"": ""cycles/cycle-2/stage6/C2-SYNTHESIS/PROOFS.md"", ""sha256"": ""3fd80e3e8079682bbc76c07012999b9e4c8a8064459f605eec79abcbdafc3ecc""}, {""path"": ""control/C2-TERMINAL-MAPPING-v1/OCCURRENCE-MAPPINGS.json"", ""sha256"": ""ca31f4f8fdceede529af5bd0ed91f83b793e32ff848ca52e9d34fab6bcfddf3d""}, {""path"": ""control/C2-TERMINAL-SEMANTIC-REVIEW-v1.json"", ""sha256"": ""be34293e15cb6a39d3e8606c0dd20dc6aef820d7547db86c93493783de61a2a4""}, {""path"": ""runs/lean-2026-09-20/THEOREM-CONTRACT.yaml"", ""sha256"": ""cefa43a16f47adb113e623795665555250830fd3465be6d8b7b1377b76e87327""}, {""path"": ""runs/lean-2026-09-20/LeanProject/LeanProof/Main.lean"", ""sha256"": ""beabf73950968ea22e71fb7b02a946eb849b7cdce3a0541fa80a59f7bc485d89""}, {""path"": ""runs/lean-2026-09-20/RECEIPTS/formalization.json"", ""sha256"": ""371232b24ddde2762b2282aa723f1a6a0884d5d6950abdec5176ca91c2bd2b20""}, {""path"": ""runs/lean-2026-09-20/RECEIPTS/kernel-verification.json"", ""sha256"": ""8417c0a5d551d4729a61440405f40df3b9acfff3a44550af34e7b143dba48cc2""}, {""path"": ""runs/lean-2026-09-20/RECEIPTS/fidelity-audit.json"", ""sha256"": ""39d5d4f25ef25da78a1e99cf32f344a5632e9245cb82a360b7140f5870e1fa8b""}, {""path"": ""runs/lean-2026-09-20/RECEIPTS/informal-audit.json"", ""sha256"": ""99f7e1203a2ba1b8135f59ef0b452731473d9d324b9a9635b62c6da7c673b74b""}, {""path"": ""runs/lean-2026-09-20/VERIFICATION-REPORT.json"", ""sha256"": ""9a84e1ba6ebda06f42ab78c90c53c4f5e644f5c9726879f7ce0ddd699cec7b16""}, {""path"": ""runs/lean-2026-09-20/EVIDENCE/C2-LEAN-FIDELITY/REPORT.md"", ""sha256"": ""03a3e5513d87cf6cec00f1e7516661e68a58d7a3abf30d1f215e13c639ba761e""}, {""path"": ""runs/lean-2026-09-20/EVIDENCE/C2-LEAN-FIDELITY/ATTESTATION.json"", ""sha256"": ""5e88fecfb2b559be0370f9b144ed1c660be5092d02a74a78ab68846f6167672d""}]",2
